Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMUSG00000107243	Gm43631				
ENSMUSG00000113919	Gm34466				
ENSMUSG00000091775	Gm16494				
ENSMUSG00000014498	Ankrd52	ENSG00000139645	ANKRD52	ortholog_one2one	1
ENSMUSG00000106883	Gm34091				
ENSMUSG00000091873	Or4n4	ENSG00000279408	OR4N4C	ortholog_many2many	0
ENSMUSG00000091873	Or4n4	ENSG00000274792		ortholog_many2many	0
ENSMUSG00000091873	Or4n4	ENSG00000183706	OR4N4	ortholog_many2many	0
ENSMUSG00000062472	Gm4945				
ENSMUSG00000106962	Gm43633				
ENSMUSG00000130740	Gm62528				
ENSMUSG00000101067	Gm29007				
ENSMUSG00000107253	Gm43634				
ENSMUSG00000117610	Gm50054				
ENSMUSG00000130749	Gm62530				
ENSMUSG00000117614	Gm50068				
ENSMUSG00000106833	Gm42739				
ENSMUSG00000130759	Gm62532				
ENSMUSG00000090874	Or4n4b	ENSG00000279408	OR4N4C	ortholog_many2many	1
ENSMUSG00000090874	Or4n4b	ENSG00000274792		ortholog_many2many	1
ENSMUSG00000090874	Or4n4b	ENSG00000183706	OR4N4	ortholog_many2many	1
ENSMUSG00000094326	Gm10045				
ENSMUSG00000106905	Gm42741				
ENSMUSG00000107042	4921513H07Rik				
ENSMUSG00000115924	Gm19277				
ENSMUSG00000104804	Mir7233				
ENSMUSG00000099329	Gm28052				
ENSMUSG00000106862	Gm42811				
ENSMUSG00002076474	Gm55144	ENSG00000251840	RN7SKP155	ortholog_one2one	0
ENSMUSG00000085813	Gm15870				
ENSMUSG00000098374	Gm28043				
ENSMUSG00000108254	Gm43908				
ENSMUSG00000136224	Gm52040				
ENSMUSG00000045306	Or4m1	ENSG00000275249		ortholog_one2many	1
ENSMUSG00000045306	Or4m1	ENSG00000176299	OR4M1	ortholog_one2many	1
ENSMUSG00000045306	Or4m1	ENSG00000182974	OR4M2B	ortholog_one2many	1
ENSMUSG00000045306	Or4m1	ENSG00000274102	OR4M2	ortholog_one2many	1
ENSMUSG00000108185	Gm19653				
ENSMUSG00000032773	Chrm1	ENSG00000168539	CHRM1	ortholog_one2one	1
ENSMUSG00000114585	Gm32401				
ENSMUSG00000113390	Gm32635				
ENSMUSG00000064724	Gm25852	ENSG00000199363	SNORA63E	ortholog_one2one	0
ENSMUSG00002076989	Gm23510	ENSG00000212153	RNU1-82P	ortholog_one2many	0
ENSMUSG00000108093	Gm44102				
ENSMUSG00000118937	Gm24565				
ENSMUSG00000089464	Gm23703				
ENSMUSG00000114052	Gm48616				
ENSMUSG00000107647	Gm44445				
ENSMUSG00000046210	Or4q3	ENSG00000182652	OR4Q3	ortholog_one2one	1
ENSMUSG00000107813	Gm44434				
ENSMUSG00000117434	1810014P07Rik				
ENSMUSG00000064792	Gm24355				
ENSMUSG00000108170	Gm43966				
ENSMUSG00000130807	Gm62534				
ENSMUSG00000086534	Gm16758				
ENSMUSG00000108036	Gm43967				
ENSMUSG00000051969	Tlr11				
ENSMUSG00000081872	Gm15572				
ENSMUSG00002075761	Gm55156				
ENSMUSG00000117528	Gm50017				
ENSMUSG00000080759	Gm15573				
ENSMUSG00000100287	Gm28068				
ENSMUSG00000047716	Or11j4				
ENSMUSG00000136249	Gm61237				
ENSMUSG00002076755	Gm55163				
ENSMUSG00000117639	Gm50018				
ENSMUSG00000108028	Gm8143				
ENSMUSG00000051156	Or10q1b	ENSG00000180475	OR10Q1	ortholog_one2many	0
ENSMUSG00000112968	Gm48530				
ENSMUSG00000108220	Gm44056				
ENSMUSG00000107879	9330102E08Rik				
ENSMUSG00000089524	Gm22327				
ENSMUSG00000133196	Gm59981				
ENSMUSG00000117947	Gm50226				
ENSMUSG00000133203	Gm59984				
ENSMUSG00000089222	Gm25049	ENSG00000252411	RNU6-1087P	ortholog_one2one	0
ENSMUSG00000107810	Gm18609				
ENSMUSG00000117835	Gm50250				
ENSMUSG00000108280	Gm8703				
ENSMUSG00000094692	Or11g1	ENSG00000196832	OR11G2	ortholog_one2one	0
ENSMUSG00000118341	Gm50252				
ENSMUSG00000120464	Gm40572				
ENSMUSG00000119449	Gm25818	ENSG00000207175	RNU1-67P	ortholog_one2one	0
ENSMUSG00000108004	Gm44080				
ENSMUSG00000107984	Gm5306				
ENSMUSG00000103207	Gm9874				
ENSMUSG00000097373	Gm26877				
ENSMUSG00000079242	C730034F03Rik				
ENSMUSG00000043496	Tril	ENSG00000255690	TRIL	ortholog_one2one	1
ENSMUSG00000118053	Gm50244				
ENSMUSG00000108380	Olfr737-ps1				
ENSMUSG00000133237	Gm51969				
ENSMUSG00000024991	Eif3a	ENSG00000107581	EIF3A	ortholog_one2one	1
ENSMUSG00000117749	Gm50245				
ENSMUSG00000057903	Or11g24				
ENSMUSG00000053173	Rpl18-ps2				
ENSMUSG00000136284	Gm61238				
ENSMUSG00000133266					
ENSMUSG00000119179	Gm22910				
ENSMUSG00000118756	Gm24661	ENSG00000206599	RNU6-841P	ortholog_one2many	0
ENSMUSG00002074905	Gm55637				
ENSMUSG00000113271	Gm40653				
ENSMUSG00000108267	Gm44190				
ENSMUSG00000098701	Mir6914				
ENSMUSG00000024032	Tff1	ENSG00000160182	TFF1	ortholog_one2one	1
ENSMUSG00000106600	Mir6915				
ENSMUSG00000097253	Gm26770				
ENSMUSG00000090761	Gm17201				
ENSMUSG00000130843	Gm62537				
ENSMUSG00000133296	Gm59989				
ENSMUSG00000095917	Or11g7				
ENSMUSG00000107526	1700003I16Rik				
ENSMUSG00000087819	Gm25117				
ENSMUSG00000130846	Gm62538				
ENSMUSG00000107894	Gm10388				
ENSMUSG00000020205	Phlda1	ENSG00000139289	PHLDA1	ortholog_one2one	1
ENSMUSG00000130849	Gm62539				
ENSMUSG00000107753	Gm44371				
ENSMUSG00000095765	Or11g25				
ENSMUSG00000130855	Gm62541				
ENSMUSG00000118081	Gm50138				
ENSMUSG00000113179	1700030L22Rik				
ENSMUSG00000034832	Tet3	ENSG00000187605	TET3	ortholog_one2one	1
ENSMUSG00000130882	Gm62543				
ENSMUSG00000118390	Gm50102				
ENSMUSG00000121499	Ly6a2				
ENSMUSG00000100113	Gm28592				
ENSMUSG00000104159	Gm38099				
ENSMUSG00000094285	Or11g27				
ENSMUSG00000118071	Gm50455				
ENSMUSG00000112357	Gm47864				
ENSMUSG00000112706	Gm46193				
ENSMUSG00000133323	Gm59996				
ENSMUSG00000087321	Gm5353				
ENSMUSG00000117858	Gm50108				
ENSMUSG00000136310	Gm61239				
ENSMUSG00000112802	Gm19005				
ENSMUSG00000115034	Gm19109				
ENSMUSG00002075796	Gm55893				
ENSMUSG00000133324	Gm59998				
ENSMUSG00000102180	Gm37189				
ENSMUSG00000118239	Gm50107				
ENSMUSG00000136339	Gm61241				
ENSMUSG00000114885	Gm7371				
ENSMUSG00000110313	Gm45420				
ENSMUSG00000112321	Gm47866				
ENSMUSG00000113210	4930474N09Rik				
ENSMUSG00000114350	D14Ertd670e				
ENSMUSG00000118161	Rps2-ps8				
ENSMUSG00000110686	Gm45855				
ENSMUSG00000112628	Gm47880				
ENSMUSG00000090706	Gm17233				
ENSMUSG00000117987	Gm50222				
ENSMUSG00000089432	Mir1966				
ENSMUSG00002075171	Gm55658				
ENSMUSG00000113259	Gm35190				
ENSMUSG00000102593	Gm38384				
ENSMUSG00000110391	Gm7269				
ENSMUSG00000076121	Mir687				
ENSMUSG00000115411	Gm6986				
ENSMUSG00000080021	Gm5915				
ENSMUSG00000117656	Gm50225				
ENSMUSG00000115427	Gm49174				
ENSMUSG00000089309	Gm24838				
ENSMUSG00000088942	Gm23260	ENSG00000274202	U2	ortholog_one2many	0
ENSMUSG00000088942	Gm23260	ENSG00000276711	U2	ortholog_one2many	0
ENSMUSG00000088942	Gm23260	ENSG00000222629	RNU2-42P	ortholog_one2many	0
ENSMUSG00000088942	Gm23260	ENSG00000277248	U2	ortholog_one2many	0
ENSMUSG00000117355	Gm49999				
ENSMUSG00000098149	Gapdh-ps14				
ENSMUSG00000115449	Gm49175				
ENSMUSG00000115750	Gm49282				
ENSMUSG00000133366	Gm60000				
ENSMUSG00000115288	Gm9212				
ENSMUSG00000094568	Smarce1-ps1				
ENSMUSG00000020214	Glipr1l2	ENSG00000180481	GLIPR1L2	ortholog_one2one	1
ENSMUSG00000091548	Gm17572				
ENSMUSG00000115412	Gm49094				
ENSMUSG00000108069	Hspd1-ps1				
ENSMUSG00002076533	Gm55899				
ENSMUSG00000117925	Gm50127				
ENSMUSG00000090305	Gm5459				
ENSMUSG00000133401	Gm30298				
ENSMUSG00000099452	Gm28502				
ENSMUSG00000095057	Zfp353-ps				
ENSMUSG00000115019	Gm4278				
ENSMUSG00000116414	Gm4432				
ENSMUSG00000099045	Mir6374				
ENSMUSG00000108780	5430434F05Rik				
ENSMUSG00000053038	Gm6180				
ENSMUSG00002075297	Gm55904				
ENSMUSG00000130924	Gm62547				
ENSMUSG00000117366	Gm50036				
ENSMUSG00000083086	Gm15531				
ENSMUSG00002075771	Gm54636	ENSG00000264549	SNORD95	ortholog_one2many	0
ENSMUSG00000088312	Gm26181				
ENSMUSG00000130967	Gm53913				
ENSMUSG00000042286	Stab1	ENSG00000010327	STAB1	ortholog_one2one	1
ENSMUSG00000117392	Gm8497				
ENSMUSG00000109987	Gm18414				
ENSMUSG00000107938	Gm32308				
ENSMUSG00000109627	Gm45590				
ENSMUSG00000107514	Gm32381				
ENSMUSG00000117479	Gm50038				
ENSMUSG00000112950	Gm32369				
ENSMUSG00000109991	Gm6284				
ENSMUSG00000130989	Gm62549				
ENSMUSG00000084083	Gm15782				
ENSMUSG00000121150	Gm56735				
ENSMUSG00000108011	Gm44596				
ENSMUSG00000062464	Cyp4f37	ENSG00000186526	CYP4F8	ortholog_one2many	0
ENSMUSG00000110258	Gm45406				
ENSMUSG00000090162	Gm6808				
ENSMUSG00000131003	Gm62550				
ENSMUSG00000089667	Gm15914				
ENSMUSG00000110410	4933421D24Rik				
ENSMUSG00000112334	Gm48047				
ENSMUSG00000081335	Gm15786				
ENSMUSG00000109732	Gm45285				
ENSMUSG00000088151	Gm26347				
ENSMUSG00000098957	Mir8105				
ENSMUSG00000108176	Gm43965				
ENSMUSG00000112564	Gm47419				
ENSMUSG00000109873	Gm45407				
ENSMUSG00000133437	Gm60004				
ENSMUSG00000083351	Gm15783				
ENSMUSG00000131024	Gm62552				
ENSMUSG00000109974	Gm2221				
ENSMUSG00002075585	Gm55211				
ENSMUSG00000119411	Gm23573				
ENSMUSG00002075997	Gm54642	ENSG00000252081	RNU6-277P	ortholog_one2one	0
ENSMUSG00000131025	Gm62554				
ENSMUSG00002076529	Gm55212	ENSG00000277583		ortholog_one2one	1
ENSMUSG00000110983	Gm47679				
ENSMUSG00000109787	Gm45286				
ENSMUSG00002076302	Gm55213				
ENSMUSG00002075662	Gm55215				
ENSMUSG00002075584	Gm54643				
ENSMUSG00000112678	Gm47492				
ENSMUSG00002076318	Gm55216				
ENSMUSG00000063900	Adam26b				
ENSMUSG00000101568	1700040F17Rik				
ENSMUSG00000114552	Gm48570				
ENSMUSG00002076086	Gm55217				
ENSMUSG00000074748	Atxn7l3b	ENSG00000253719	ATXN7L3B	ortholog_one2one	1
ENSMUSG00000086409	Gm13898				
ENSMUSG00000113759	Gm47695				
ENSMUSG00000081077	Gm13899				
ENSMUSG00000115204	Gm36642				
ENSMUSG00000048516	Adam26a				
ENSMUSG00000106822	Gm43533				
ENSMUSG00000117459	Cyp4f38-ps				
ENSMUSG00000106801	Gm42852				
ENSMUSG00000097700	Gm26738				
ENSMUSG00000136394	Gm61249				
ENSMUSG00000097185	Gm26596				
ENSMUSG00000133469	Gm60005				
ENSMUSG00000114270	Gm48746				
ENSMUSG00000050190	Adam34l				
ENSMUSG00002074961	Gm55218	ENSG00000278526		ortholog_one2one	1
ENSMUSG00000064707	Gm22507				
ENSMUSG00000117443	Gm50046				
ENSMUSG00002076397	Gm55219				
ENSMUSG00000112807	Gm47519				
ENSMUSG00000133471	Gm30101				
ENSMUSG00000109723	Gm5347				
ENSMUSG00000106858	Gm43844				
ENSMUSG00000111979	Gm47522				
ENSMUSG00000136519	Gm61252				
ENSMUSG00000121306	1700065I16Rik				
ENSMUSG00000110224	Gm6011				
ENSMUSG00000117651	Gm6452				
ENSMUSG00002076019	Gm55224				
ENSMUSG00000112767	Gm47532				
ENSMUSG00000113891	Gm47683				
ENSMUSG00000108609	Gm7424				
ENSMUSG00000110036	Gm6303				
ENSMUSG00000117581	Gm17948				
ENSMUSG00000110347	Gm45657				
ENSMUSG00000077338	Gm23294	ENSG00000206917	RNU1-52P	ortholog_one2one	0
ENSMUSG00000112750	Gm47534				
ENSMUSG00000082072	Gm15785				
ENSMUSG00000109826	Gm45658				
ENSMUSG00002076627	Gm55909				
ENSMUSG00000117347	Gm18272				
ENSMUSG00000107976	Gm44043				
ENSMUSG00000112087	Gm40765				
ENSMUSG00000109993	Gm45659				
ENSMUSG00000117468	Gm7059				
ENSMUSG00002075364	Gm55231				
ENSMUSG00002076206	Gm55233				
ENSMUSG00000112438	Gm40810				
ENSMUSG00000136542	Gm61254				
ENSMUSG00002076237	Gm55234				
ENSMUSG00000117601	Gm50051				
ENSMUSG00002076028	Gm54649				
ENSMUSG00000112181	Gm47538				
ENSMUSG00002075910	Gm55235				
ENSMUSG00000112963	Gm6093				
ENSMUSG00000133506	Gm60007				
ENSMUSG00000109866	Gm45714				
ENSMUSG00000107177	Gm43845				
ENSMUSG00000104006	Gm38333				
ENSMUSG00002075941	Gm55912				
ENSMUSG00000109856	Gm19855				
ENSMUSG00000084203	Gm15593				
ENSMUSG00000048602	Morc2b	ENSG00000133422	MORC2	ortholog_one2many	0
ENSMUSG00000112921	Gm48104				
ENSMUSG00000121052	Gm56551				
ENSMUSG00000102378	Gm37972				
ENSMUSG00000082289	Gm15596				
ENSMUSG00000104335	Gm38281				
ENSMUSG00000031109	Enox2	ENSG00000165675	ENOX2	ortholog_one2one	1
ENSMUSG00000136600	Gm61255				
ENSMUSG00002075703	Gm54650				
ENSMUSG00000087995	Gm25054	ENSG00000201288	RNU6-1047P	ortholog_one2one	0
ENSMUSG00000112179	Gm3213				
ENSMUSG00000136645	Gm61256				
ENSMUSG00002076167	Gm54651				
ENSMUSG00000108525	Gm7443				
ENSMUSG00000087761	Gm23981				
ENSMUSG00000112312	Gm47755				
ENSMUSG00000109948	Gm45288				
ENSMUSG00000133536	Gm60009				
ENSMUSG00000087670	9530036M11Rik				
ENSMUSG00000110328	Gm45574				
ENSMUSG00000086786	Gm15908				
ENSMUSG00000111902	Gm4921				
ENSMUSG00000110394	Gm18991				
ENSMUSG00002075120	Gm55666				
ENSMUSG00000133537	Gm30150				
ENSMUSG00000119363	Gm22070				
ENSMUSG00000080205	Gm15526				
ENSMUSG00000006764	Tph2	ENSG00000139287	TPH2	ortholog_one2one	1
ENSMUSG00000097491	Gm2366				
ENSMUSG00000094891	Or10h1b	ENSG00000186723	OR10H1	ortholog_many2many	0
ENSMUSG00000094891	Or10h1b	ENSG00000171942	OR10H2	ortholog_many2many	0
ENSMUSG00000094891	Or10h1b	ENSG00000172519	OR10H5	ortholog_many2many	0
ENSMUSG00000077332	Gm23014				
ENSMUSG00000108107	Gm5312				
ENSMUSG00000054764	Mtnr1a	ENSG00000168412	MTNR1A	ortholog_one2one	1
ENSMUSG00000107644	Gm6342				
ENSMUSG00000131189	Gm36451				
ENSMUSG00000087389	Gm15592				
ENSMUSG00000093884	Or10h1	ENSG00000186723	OR10H1	ortholog_many2many	1
ENSMUSG00000093884	Or10h1	ENSG00000171942	OR10H2	ortholog_many2many	1
ENSMUSG00000093884	Or10h1	ENSG00000172519	OR10H5	ortholog_many2many	0
ENSMUSG00000080767	Gm15595				
ENSMUSG00000108283	Gm44008				
ENSMUSG00000131317	Gm46505				
ENSMUSG00000031640	Gm45753				
ENSMUSG00002076231	Gm55668	ENSG00000222783	RN7SKP212	ortholog_one2one	0
ENSMUSG00000107841	Gm44185				
ENSMUSG00000136679	Gm61279				
ENSMUSG00000111964	Gm8942				
ENSMUSG00000084947	Gm15594				
ENSMUSG00000112822	A130012E19Rik				
ENSMUSG00000133576	Gm60010				
ENSMUSG00000113822	Gm47151				
ENSMUSG00000106944	Gm43843				
ENSMUSG00000054666	Or10h28	ENSG00000176231	OR10H4	ortholog_one2many	0
ENSMUSG00000054666	Or10h28	ENSG00000171936	OR10H3	ortholog_one2many	1
ENSMUSG00000133584	Gm60011				
ENSMUSG00002076734	Gm55269				
ENSMUSG00000020140	Lgr5	ENSG00000139292	LGR5	ortholog_one2one	1
ENSMUSG00000119543	Gm23648				
ENSMUSG00000113615	Gm47150				
ENSMUSG00000107299	Gm43228				
ENSMUSG00000133603	Gm60012				
ENSMUSG00000071568	Gm5874				
ENSMUSG00000119040	Gm22044				
ENSMUSG00000120988	Gm56547				
ENSMUSG00000110388	Gm30329				
ENSMUSG00000077501	Gm24230				
ENSMUSG00000091515	Zfp422-ps				
ENSMUSG00000136738	Gm61284				
ENSMUSG00000106819	Gm43498				
ENSMUSG00000109785	Gm45542				
ENSMUSG00002074960	Gm55278				
ENSMUSG00000092519	Actl9	ENSG00000181786	ACTL9	ortholog_one2one	1
ENSMUSG00000107349	Gm6655				
ENSMUSG00000136741	Gm61286				
ENSMUSG00000109851	Gm39288				
ENSMUSG00000113457	Gm47152				
ENSMUSG00000109591	Gm8077				
ENSMUSG00000106885	Eif3s6-ps4				
ENSMUSG00000097975	Gm8079				
ENSMUSG00000117495	Nfilz	ENSG00000268480	NFILZ	ortholog_one2one	1
ENSMUSG00002075480	Gm55279				
ENSMUSG00000094594	Tpd52-ps				
ENSMUSG00002076233	Gm55925				
ENSMUSG00000099149	Mir6370				
ENSMUSG00000136775	Gm61288				
ENSMUSG00000025060	Slk	ENSG00000065613	SLK	ortholog_one2one	1
ENSMUSG00000065702	Gm22828				
ENSMUSG00000023982	Guca1a	ENSG00000048545	GUCA1A	ortholog_one2one	1
ENSMUSG00000098101	Gm27006				
ENSMUSG00000107100	Gm18482				
ENSMUSG00000136786	Gm61289				
ENSMUSG00000110202	Gm45435				
ENSMUSG00000120790	Gm56578				
ENSMUSG00000110044	Gm45434				
ENSMUSG00000106814	Gm43501				
ENSMUSG00000136813	Gm61292				
ENSMUSG00000110048	Gm45433				
ENSMUSG00000107067	Gm42581				
ENSMUSG00000047324	4931429P17Rik				
ENSMUSG00000110188	Gm45432				
ENSMUSG00000106763	Gm19102				
ENSMUSG00002075191	Gm54713				
ENSMUSG00000133622	Gm60016				
ENSMUSG00000118471	Gm50461				
ENSMUSG00000109738	Gm33096				
ENSMUSG00000087831	Gm23960				
ENSMUSG00000087700	Gm15283				
ENSMUSG00000088458	Gm26373	ENSG00000283271	U6	ortholog_one2one	0
ENSMUSG00000082491	Gm5909				
ENSMUSG00000106826	Gm42583				
ENSMUSG00000096361	Gm5814				
ENSMUSG00000109593	Gm45431				
ENSMUSG00000107097	Gm42584				
ENSMUSG00000042353	Frem3	ENSG00000183090	FREM3	ortholog_one2one	1
ENSMUSG00000023984	Gm20517				
ENSMUSG00000106855	5330437M03Rik				
ENSMUSG00000119114	Gm55287				
ENSMUSG00000131322	Gm62568				
ENSMUSG00000100071	Gm28707				
ENSMUSG00000024576	Csnk1a1	ENSG00000113712	CSNK1A1	ortholog_one2one	1
ENSMUSG00000119708	Mir7649				
ENSMUSG00000079223	Gm8778				
ENSMUSG00000131352	Gm62569				
ENSMUSG00000081935	Gm16186				
ENSMUSG00000131371	Gm62570				
ENSMUSG00000107867	Gm43992				
ENSMUSG00000131407	Gm62571				
ENSMUSG00000097399	Gm26555				
ENSMUSG00000030155	Clec2e	ENSG00000069493	CLEC2D	ortholog_one2many	0
ENSMUSG00000131410	Gm62572				
ENSMUSG00000079444	Gm21981				
ENSMUSG00000094615	Gm4899				
ENSMUSG00000131425	Gm62573				
ENSMUSG00000109928	Gm45539				
ENSMUSG00000097949	Gm5354				
ENSMUSG00000084880	Tomm6os				
ENSMUSG00000074113	Gm10629				
ENSMUSG00000065651	Gm25973				
ENSMUSG00000090584	Gm17169				
ENSMUSG00000058063	Trim31	ENSG00000204616	TRIM31	ortholog_one2one	0
ENSMUSG00000089590	Gm26160				
ENSMUSG00000120785	Gm56741				
ENSMUSG00000091998	Gm17072				
ENSMUSG00002076418	Gm55299				
ENSMUSG00000107766	Gm44073				
ENSMUSG00000089147	Gm25267				
ENSMUSG00000131462	Gm62574				
ENSMUSG00000109664	Gm9520				
ENSMUSG00002076023	Gm55301				
ENSMUSG00000065182	Gm25138				
ENSMUSG00000133645	Gm51986				
ENSMUSG00000108750	Gm44750				
ENSMUSG00000120209	Gm56694				
ENSMUSG00000097984	Gm8167				
ENSMUSG00000079501	Gm5138				
ENSMUSG00000133658	Gm60022				
ENSMUSG00000109893	Gm9655				
ENSMUSG00000131488	Gm62575				
ENSMUSG00000109600	Gm18212				
ENSMUSG00000113092	Gm34662				
ENSMUSG00000107991	Gm43919				
ENSMUSG00000109876	Gm45449				
ENSMUSG00000115428	Gm41290				
ENSMUSG00000074228	Gm10645				
ENSMUSG00000107534	Gm43920				
ENSMUSG00000110422	Gm17999				
ENSMUSG00000107282	Gm43630				
ENSMUSG00000088969	Gm22085				
ENSMUSG00002076029	Gm55934	ENSG00000275856		ortholog_one2one	1
ENSMUSG00000035057	Mgat4d	ENSG00000205301	MGAT4D	ortholog_one2one	1
ENSMUSG00000108290	Gm44120				
ENSMUSG00002076600	Gm55937				
ENSMUSG00000098187	Gm8927				
ENSMUSG00000056600	Or2h2	ENSG00000204657	OR2H2	ortholog_one2many	1
ENSMUSG00000112099	Gm8960				
ENSMUSG00000133754	Gm60036				
ENSMUSG00000131493	Gm52204				
ENSMUSG00000099292	Mir6916				
ENSMUSG00000106803	Gm8930				
ENSMUSG00000100548	Gm29585				
ENSMUSG00000107303	Gm18861				
ENSMUSG00000120545	Gm56703				
ENSMUSG00000133769	Gm60038				
ENSMUSG00002076118	Gm55347				
ENSMUSG00000133781	Gm53753				
ENSMUSG00002076428	Gm55348				
ENSMUSG00000107059	Gm43629				
ENSMUSG00000107997	Gm44243				
ENSMUSG00000112850	Gm9176				
ENSMUSG00000121877	Sertad4b-ps				
ENSMUSG00000108257	Gm44251				
ENSMUSG00002076354	Gm55735				
ENSMUSG00000131537	Gm62576				
ENSMUSG00000092339	Gm4831				
ENSMUSG00000098592	Mir6917				
ENSMUSG00002076712	Gm55374				
ENSMUSG00000111936	Gm47540				
ENSMUSG00000131539	Gm62577				
ENSMUSG00000030068	Gm20696				
ENSMUSG00000136879	Gm61313				
ENSMUSG00000092223	Gm19807				
ENSMUSG00000116491	4930513L16Rik				
ENSMUSG00000082136	Gm15660				
ENSMUSG00000112068	Gm9182				
ENSMUSG00000136887	Gm61314				
ENSMUSG00000091601	Or2h1b	ENSG00000204657	OR2H2	ortholog_one2many	1
ENSMUSG00000083734	Gm16209				
ENSMUSG00000112429	Gm47093				
ENSMUSG00000136927	Gm34699				
ENSMUSG00000110617	Gm5910				
ENSMUSG00000112474	Gm46209				
ENSMUSG00000098671	Mir7075				
ENSMUSG00000107790	Or6c221-ps1				
ENSMUSG00000102271	C630050I24Rik				
ENSMUSG00002075741	Gm55375				
ENSMUSG00000136928	Gm61315				
ENSMUSG00002075195	Gm55376				
ENSMUSG00000057657	Rps18-ps3				
ENSMUSG00000107583	Gm44104				
ENSMUSG00000094347	Or6c208				
ENSMUSG00000136931	Gm52051				
ENSMUSG00000108082	Btf3-ps6				
ENSMUSG00000105030	Mir9768				
ENSMUSG00000131605	Gm62580				
ENSMUSG00000082682	Gm15349				
ENSMUSG00000092408	Vhl-ps1				
ENSMUSG00000107713	Gm6681				
ENSMUSG00000081951	Gm15352				
ENSMUSG00000131621	Gm62582				
ENSMUSG00000120037	Gm35049				
ENSMUSG00000111732	Or6c5b				
ENSMUSG00002076799	Gm55378	ENSG00000222376	RN7SKP152	ortholog_one2many	0
ENSMUSG00000131742	Gm62585				
ENSMUSG00000109665	Gm45458				
ENSMUSG00000043827	Or2i1	ENSG00000237988	OR2I1	ortholog_one2one	1
ENSMUSG00000107558	2010109P13Rik				
ENSMUSG00000131768	Gm62586				
ENSMUSG00002075425	Gm23604	ENSG00000274998	SNORA17A	ortholog_one2many	0
ENSMUSG00000095696	Or6c1b	ENSG00000205330	OR6C1	ortholog_one2many	0
ENSMUSG00000118852	Gm23604				
ENSMUSG00000131798	Gm62588				
ENSMUSG00000033027	Klrc3	ENSG00000134545	KLRC1	ortholog_many2many	0
ENSMUSG00000085440	Sorbs2os				
ENSMUSG00000049561	Or10c1	ENSG00000206474	OR10C1	ortholog_one2one	1
ENSMUSG00000131803	Gm38594				
ENSMUSG00000110411	Gm45457				
ENSMUSG00000096497	Or6c5c				
ENSMUSG00000080378	Gm25309				
ENSMUSG00000110071	Gm45512				
ENSMUSG00000064121	Or11a4	ENSG00000204694	OR11A1	ortholog_one2one	1
ENSMUSG00000131816					
ENSMUSG00000087542	Gm15878				
ENSMUSG00000049217	Or6c3	ENSG00000205329	OR6C3	ortholog_one2one	1
ENSMUSG00000091443	Gm17023				
ENSMUSG00000091784	Gm17022				
ENSMUSG00000115039	Gm7043				
ENSMUSG00000077582	Gm24374				
ENSMUSG00000110501	Gm45900				
ENSMUSG00000044025	Or6c75	ENSG00000187857	OR6C75	ortholog_one2one	0
ENSMUSG00000102863	Gm37639				
ENSMUSG00000065439	Mir140	ENSG00000208017	MIR140	ortholog_one2one	1
ENSMUSG00000131830	Gm62589				
ENSMUSG00000110508	Gm8940				
ENSMUSG00000103558	Gm38220				
ENSMUSG00000107461	Gm44045				
ENSMUSG00000133806	Gm60052				
ENSMUSG00000131836	Gm62590				
ENSMUSG00000117103	Gm49916				
ENSMUSG00002076032	Gm54841				
ENSMUSG00000107690	Gm44044				
ENSMUSG00000117107	Gm18738				
ENSMUSG00002076156	Gm54842				
ENSMUSG00000098532	Mir7065				
ENSMUSG00000087929	Gm23234				
ENSMUSG00002075261	Gm55941				
ENSMUSG00000104292	Gm38042				
ENSMUSG00000111215	Gm48654				
ENSMUSG00000107663	Gm44107				
ENSMUSG00000091831	Gm4707				
ENSMUSG00000102989	Gm38318				
ENSMUSG00000118105	Gm17814				
ENSMUSG00000133838	Gm60053				
ENSMUSG00000047626	Or6c2	ENSG00000179695	OR6C2	ortholog_one2one	0
ENSMUSG00002076548	Gm55385				
ENSMUSG00000093241	Mir3108				
ENSMUSG00000117306	Gm8945				
ENSMUSG00000110528	Gm1943				
ENSMUSG00000049124	Gm8186				
ENSMUSG00000114807	Gm32090				
ENSMUSG00000133854	Gm60054				
ENSMUSG00000106989	Gm5989				
ENSMUSG00002075982	Gm54845				
ENSMUSG00000117374	Gm49983				
ENSMUSG00000088273	Gm23123				
ENSMUSG00000021997	Lrrc63	ENSG00000173988	LRRC63	ortholog_one2one	0
ENSMUSG00000031727	Pmfbp1	ENSG00000118557	PMFBP1	ortholog_one2one	1
ENSMUSG00000094496	Or6c66b				
ENSMUSG00000117101	Gm8950				
ENSMUSG00000117513	Gm3946				
ENSMUSG00000133891	Gm32755				
ENSMUSG00000117622	Gm20026				
ENSMUSG00000107032	Gm5301				
ENSMUSG00000131875	Gm62592				
ENSMUSG00000107615	Or6o1-ps1				
ENSMUSG00000133945	Gm60058				
ENSMUSG00000117609	Gm50007				
ENSMUSG00000106775	C130093G08Rik				
ENSMUSG00000131887	Gm62593				
ENSMUSG00000044293	Or6c88				
ENSMUSG00000089764	Gm16580				
ENSMUSG00000079224	Gm6565				
ENSMUSG00000131894	Gm62594				
ENSMUSG00000084893	Hba-ps4				
ENSMUSG00000131913	Gm62595				
